id	style	word	pronunciation
PWN:happen.v.01		juhtuma
PWN:happiness.n.01		rõõm (õnn)
PWN:happy.a.01		õnnelik
PWN:hard.a.03		kõva
PWN:hat.n.01		müts
PWN:hate.v.01		vihkama
PWN:hawk.n.01		hakk
PWN:head.n.01		pea
PWN:headman.n.02		pealik
PWN:hear.v.01		kuulma
PWN:heart.n.02		süda
PWN:heavy.a.01		raske
PWN:helmet.n.02		kiiver
PWN:help.v.01		aitama
PWN:hen.n.01		kana
PWN:here.r.01		siin
PWN:hide.n.02		nahk
PWN:hill.n.01		küngas
PWN:hip.n.01		puus
PWN:hit.v.02		lööma (tabama)
PWN:hold.v.02		hoidma
PWN:hole.n.01		auk
PWN:holy.a.01		püha
PWN:home.n.01		kodu
PWN:honey.n.01		mesi
PWN:horse.n.01		hobune
PWN:hospital.n.02		haigla
PWN:house.n.01		maja
PWN:hovel.n.01		hütt
PWN:hungry.a.01		näljane
PWN:hunt.v.01		jahtima
PWN:husband.n.01		abikaasa (mees)
PWN:ice.n.01		jää
PWN:idea.n.01		mõte (idee)
PWN:ill-mannered.s.01		ebaviisakas
PWN:ill.a.01		haige
PWN:imitate.v.01		imiteerima
PWN:immediately.r.01		koheselt
PWN:immediately.r.01		otsekohe
PWN:important.a.01		oluline
PWN:innocent.a.01		süütu
PWN:insect.n.01		putukas
PWN:instrument.n.02		tööriist
PWN:intention.n.03		kavatsus
PWN:interrupt.v.02		segama
PWN:intoxicated.a.01		purjus
PWN:iron.n.01		raud
PWN:island.n.01		saar
PWN:jacket.n.01		jakk
PWN:jaw.n.01		lõug
PWN:join.v.02		ühinema
PWN:joy.n.01		rõõm
PWN:judge.n.01		kohtunik
PWN:keep.v.03		hoidma
PWN:key.n.01		võti
PWN:kick.v.03		jalaga lööma
PWN:kidney.n.01		neer
PWN:kill.v.10		tapma
PWN:king.n.01		kuningas
PWN:kitchen.n.01		köök
PWN:knee.n.01		põlv
PWN:knife.n.01		nuga
PWN:lake.n.01		järv
PWN:lamb.n.01		lambatall
PWN:language.n.01		keel
PWN:large.a.01		suur
PWN:large.a.01		suur (ruumikas)
PWN:laugh.v.01		naerma
PWN:leaf.n.01		leht
PWN:learn.v.01		õppima
PWN:leg.n.02		säär (jalg)
PWN:lend.v.02		laenama
PWN:let.v.01		laskma
PWN:let_go_of.v.01		vabastama
PWN:letter.n.01		täht
PWN:lie.v.05		valetama
PWN:limp.v.01		lonkama
PWN:linen.n.01		lina
PWN:lion.n.01		lõvi
PWN:lip.n.01		huul
PWN:liquor.n.01		naps
PWN:listen.v.01		kuulama
PWN:liver.n.01		maks
PWN:lizard.n.01		sisalik
PWN:lock.n.01		lukk
PWN:logic.n.01		loogika
PWN:long.a.02		pikk
PWN:look.v.01		vaatama
PWN:look.v.02		näima
PWN:loose.a.01		lahtine
PWN:loudly.r.01		vali
PWN:luminosity.n.01		valgus
PWN:lunch.n.01		lõuna
PWN:lung.n.01		kops
PWN:machine.n.01		masin
PWN:male_child.n.01		poiss
PWN:man.n.01		mees
PWN:manner.n.01		laad
PWN:manner.n.01		tee
PWN:maple.n.02		vaher
PWN:mare.n.01		mära
PWN:marry.v.01		abielluma
PWN:meal.n.01		eine
PWN:meat.n.01		liha
PWN:meet.v.09		kohtuma
PWN:melt.v.01		sulama
PWN:milk.n.01		piim
PWN:mill.n.04		veski
PWN:mind.n.01		meel
PWN:minister.n.02		vaimulik
PWN:miss.v.07		mööda lööma
PWN:mix.v.04		segama (segunema/ühendama)
PWN:money.n.01		raha
PWN:monkey.n.01		ahv
PWN:moon.n.01		kuu
PWN:morning.n.01		hommik
PWN:mother.n.01		ema
PWN:motor.n.01		mootor
PWN:mountain.n.01		mägi
PWN:mouse.n.01		hiir
PWN:mouth.n.01		suu
PWN:move.v.02		liikuma
PWN:movie.n.01		linateos
PWN:mud.n.01		muda
PWN:muscle.n.01		lihas
PWN:music.n.04		muusika
PWN:mustard.n.02		sinep
PWN:nail.n.01		küüs
PWN:narrative.n.01		lugu
PWN:narrow.a.01		kitsas
PWN:neck.n.01		kael
PWN:nephew.n.01		õepoeg
PWN:nerve.n.01		närv
PWN:never.r.01		mitte kunagi
