id	style	word	transcription	etymology
Body:udder.N		chuchu (2)		
Body:upper leg.N		raku changa		
Body:vagina.N		raka		
Body:vulva.N		raka		
Body:waist.N		sintura		spa:cintura
Body:wing.N		alas		spa:alas
Body:womb.N		madri		spa:matriz
Body:wound.N		chugri		
Body:wrist.N		maki muku		
Body:yawn.V		amfana		:amfana
Building:adobe.N		adubi		spa:adobe
Building:arch.N		arku		spa:arco
Building:beam.N		biga		spa:viga
Building:board.N		tabla		spa:tabla
Building:brick.N		ladrillu		spa:ladrillo
Building:build.V		wasichina		
Building:camp.N		pamba		
Building:cookhouse.N		yanuna uku		
Building:door.N		pungu		
Building:fireplace.N		tulpa		
Building:floor.N		allpa		
Building:garden-house.N		wirta		
Building:house.N		wasi		
Building:hut.N		ujsha wasi		
Building:mason.N		albañil		spa:albañil
Building:oven.N		jurnu		spa:horno
Building:post.N		kaspi		
Building:rafter.N		biga		spa:viga
Building:ridgepole.N		kumbrira		spa:cumbrera
Building:roof.N		wasikata		
Building:room.N		uku (2)		
Building:tent.N		tuldu		spa:toldo
Building:thatch.N		ujsha kata		
Building:tower.N		durri		spa:torre
Building:wall.N		pirka		
Building:window.N		bintana		spa:ventana
Building:yard.N		kancha		
Cleaning:broom.N		fichana (2)		
Cleaning:clean.A		achiklla		
Cleaning:dirty.A		mapa		
Cleaning:sweep.V		fichana (1)		
Cleaning:wash.V		maillana		
Cleaning:wipe.V		chakichina		
Clothing:Gossypium.N		algudun		spa:algodón
Clothing:awl.N		tuksina		
Clothing:bead.N		muyu (2)		
Clothing:belt.N		chumbi		
Clothing:boot.N		butas		spa:botas
Clothing:braid.N		chimbana		
Clothing:button.N		butun		spa:botón
Clothing:cloth.N		facha		
Clothing:clothes.N		churajuna (2)		
Clothing:coat.N		shwiter		spa:suéter
Clothing:collar.N		walka		
Clothing:dress.N		anaku (1)		
Clothing:dye.V		tiñina		spa:teñir
Clothing:headband or headdress.N		sinta		spa:cinta
Clothing:headgear.N		muchiju		
Clothing:leather.N		kara		
Clothing:loom.N		tilar		spa:telar
Clothing:naked.A		lluchu		
Clothing:needle.N		awuja		spa:aguja
Clothing:pocket.N		bulsiku		spa:bolsico
Clothing:poncho.N		rwana		
Clothing:put on.V		churajuna (1)		
Clothing:rag.N		panilu		spa:pañuelo
Clothing:sew.V		sirana		
Clothing:shirt.N		kamiza		spa:camisa
Clothing:shoe.N		ushuta		
Clothing:silk.N		seda		spa:seda
Clothing:skirt.N		anaku (2)		
Clothing:spin.V		puchana		
Clothing:spindle.N		sijsi		
Clothing:stocking.N		midias		spa:medias
Clothing:thread.N		pucha		
Clothing:towel.N		twalla		spa:toalla
Clothing:trousers.N		pantalun		spa:pantalón
Clothing:weave.V		awana (2)		
Cognition:same.A		-llatak		
Cognition:study.V		yachajuna		
Cognition:true.A		ali willay		
Cognition:wake up.V		rikcharina		
Combat:bomb.N		trwinu		spa:trueno
Combat:fight.V		makanajuna (1)		
Communication:answer.V		kutichina		
Communication:boast.V		yanga rimana		
Communication:book.N		kamu		
Communication:call.V		kayana (1)		
Communication:deny.V		mana nina		
Communication:forbid.V		mana nina (2)		
Communication:forgive.V		kishpichina (2)		
Communication:kiss.V		muchana		
Communication:language.N		shimi		
Communication:laugh.V		asina		
Communication:letter.N		karta		spa:carta
Communication:lie.V		llullana (1)		
Communication:mail.N		chaski		
Communication:radio.N		radyu		spa:radio
Communication:refuse.V		mana nina (1)		
Communication:telephone.N		tilefunu		spa:teléfono
Communication:television set.N		tilibisyún		spa:televisión
Communication:tell.V		yupana (2)		
Cosmos:Sun.N		inti		
Cosmos:moon.N		killa (1)		
Cosmos:star.N		luziru		spa:lucero
Degree:more.ADV		ashtawan		
Element:Ag.N		kulqui		
Element:Au.N		kuri		
Element:Cu.N		jirru		spa:hierro
Element:Fe.N		jirru		spa:hierro
Emotion:anger.N		fiña (1)		
Emotion:anxiety.N		llaki		
Emotion:blame.N		jucha (2)		
Emotion:courageous.A		jari jari		
Emotion:cry.V		wakana		
Emotion:dare.V		atribina		spa:atrever
Emotion:fear.N		manchay		
Emotion:feel.V		sintina		spa:sentir
Emotion:grief.N		llaki		
Emotion:happy.A		kushilla		
Emotion:hate.V		fiñana		
Emotion:love.V		juyana		
Emotion:shame.N		pingay		
Emotion:surprised.A		mancharishka		
Emotion:want.V		munana		
Family:ancestors.N		ñaupa runakuna		
Family:aunt.N		tiya		spa:tía
Family:brother.N		wawki		
Family:child.N		wawa		
Family:cousin.N		primu		spa:primo/prima
Family:daughter.N		ushi		
Family:descendant.N		churikuna		
Family:divorce.N		dibursyu		spa:divorcio
Family:family.N		ayllu (1)		
Family:father.N		tayta		spa:taita
Family:grandchild.N		allchi		ayc:allchhi
Family:granddaughter.N		ñita		spa:nieta
Family:grandfather.N		awilu		spa:abuelo
Family:grandmother.N		awila		spa:abuela
Family:grandparents.N		jatun yayamama		
Family:grandson.N		ñitu		spa:nieto
Family:husband.N		kusa		
Family:married man.N		kazarashka runa		
Family:married woman.N		kazarashka warmi		
Family:marry.V		kazarana		spa:casarse
Family:mother.N		mama		
Family:nephew.N		subrinu		spa:sobrino
Family:niece.N		subrina		spa:sobrina
Family:older brother.N		ruku wawki		
Family:older sister.N		paya ñaña		
Family:orphan.N		wajcha (2)		
Family:parents.N		yayamama		
Family:relatives.N		ayllu (2)		
Family:sister.N		ñaña		
Family:son.N		churi		
Family:stepdaughter.N		intinada		spa:entenada
Family:stepfather.N		padastru		spa:padrastro
