id	style	word	transcription	etymology
Building:wall.N		deneŋ		zsm:dinding
Cleaning:clean.A		bayek		zsm:baik
Cleaning:dirty.A		kamãh		
Cleaning:sweep.V		kwãs		
Cleaning:wash.V		soc		
Cleaning:wipe.V		bɨl		
Clothing:bead.N		manɛ̃k		zsm:manik
Clothing:cloth.N		kayen		zsm:kain
Clothing:clothes.N		bajuʔ		zsm:baju
Clothing:dye.V		clup		zsm:celup
Clothing:headband or headdress.N		tiŋkuy		
Clothing:naked.A		kit ŋɑ̃c		
Clothing:needle.N		jarom		zsm:jarum
Clothing:put on.V		slɔk		
Clothing:rag.N		bicaʔ		
Clothing:sew.V		jayit		zsm:jahit
Clothing:shirt.N		bajuʔ		zsm:baju
Clothing:shoe.N		kasut		zsm:kasut
Clothing:skirt.N		bajuʔ		zsm:baju
Clothing:stocking.N		tɔken		eng:stocking
Clothing:thread.N		taliʔ mnãŋ		
Clothing:towel.N		kayen tɔlah		
Clothing:trousers.N		swɑl		pes:Unidentifiable
Clothing:weave.V		teŋ		
Cognition:study.V		blajar		zsm:belajar
Cognition:true.A		ləy		
Cognition:wake up.V		həy		
Cognition:wake up.V		tas		
Combat:bomb.N		bom		zsm:bom
Combat:fight.V		lawan		zsm:lawan
Communication:answer.V		jawap		zsm:jawab
Communication:answer.V		tamɑh		zsm:tambah
Communication:book.N		bukuʔ		zsm:buku
Communication:call.V		hoh		
Communication:letter.N		surat (2)		zsm:surat
Communication:lie.V		pryɑʔ		
Communication:radio.N		dyoʔ		zsm:radio
Communication:television set.N		tibi		zsm:tv
Communication:tell.V		citərə		zsm:citera
Cosmos:Sun.N		mɛ̃t ktɔʔ		
Cosmos:moon.N		kcɛʔ		
Cosmos:star.N		bintaŋ		zsm:bintang
Degree:more.ADV		lbeh		zsm:lebih
Element:Au.N		mɛ̃s		zsm:emas
Element:Fe.N		bsiʔ		zsm:besi
Emotion:anger.N		mɛ̃t bisiŋ		
Emotion:anxiety.N		həʔ tngəp		
Emotion:courageous.A		branĩʔ		zsm:berani
Emotion:cry.V		njəm		
Emotion:envy.N		mksɛk		
Emotion:feel.V		tpəʔ		
Emotion:happy.A		kŋraŋ		
Emotion:happy.A		pnmɛ̃n		
Emotion:hate.V		bnciʔ		zsm:benci
Emotion:hope.V		harap ros		
Emotion:love.V		sayaŋ		zsm:sayang
Emotion:surprised.A		kaɲɨ̃s		
Emotion:want.V		mɛ̃ʔ		
Family:ancestors.N		briʔ kmanɨ̃h		
Family:child-in-law.N		bsew		
Family:child.N		wɔŋ		
Family:family.N		kamĩn		zsm:kelamin
Family:father.N		bap		
Family:grandchild.N		cuʔ		
Family:grandfather.N		tɑʔ		
Family:grandmother.N		yɑʔ		
Family:grandparents.N		ʔɔɲ		
Family:husband.N		teʔ (1)		
Family:marry.V		ʔɑm		
Family:mother.N		mɔ̃y		
Family:mother.N		mɛ̃p		
Family:older sibling.N		toʔ		
Family:parents.N		teʔ mɔ̃y		
Family:sibling-in-law.N		lɑh		
Family:stepchild.N		wɔŋ gɔy		
Family:stepfather.N		bap gɔy		
Family:stepmother.N		mɔ̃y gɔy		
Family:wife.N		jəʔ (2)		
Family:younger sibling.N		ʔadiʔ		zsm:adik
Food:Camellia sinensis.N		tɑm tɛh		zsm:teh
Food:Coffea.N		tɑm kopi		
Food:Musa acuminata.N		tyək		
Food:NaCl.N		garam		zsm:garam
Food:bread.N		roti		zsm:roti
Food:candy.N		cɔklat		eng:chocolate
Food:flour.N		tpuŋ		zsm:tepung
Food:spoon.N		suduʔ		zsm:sudu
Form:bend.V		luŋkor		zsm:lengkur
Function:1DU INCL.PRO		hay		
Function:1PL EXCL.PRO		jaʔ		
Function:1PL INCL.PRO		hɛʔ		
Function:1SG.PRO		ʔiŋ		
Function:2DU.PRO		juh		
Function:2DU.PRO		teʔ (2)		
Function:2PL.PRO		jin		
Function:2SG.PRO		mɨ̃ʔ		
Function:3PL.PRO		gən		
Function:3SG.PRO		ʔuh (1)		
Function:here.ADV		handaʔ		
Function:how many pieces.PRO		bapaʔ		zsm:berapa
Function:how much.PRO		bapaʔ		zsm:berapa
Function:how.PRO		cin		
Function:if.CNJ		kalaw		zsm:kalau
Function:if.CNJ		mɛ̃n		
Function:not.PTCL		həʔ		
Function:or.CNJ		ʔantaw		zsm:atau
Function:other.PRO		paləʔ		
Function:that.PRO		nũʔ		
Function:there.ADV		hantoy		
Function:there.ADV		hanũʔ		
Function:this.PRO		daʔ		
Function:what.PRO		coʔ (1)		
Function:when.PRO		pon		
Function:where.PRO		hɑ̃n		
Function:which.PRO		hɑ̃n		
Function:who.PRO		biʔ ʔay		
Function:why.PRO		coʔ ʔay		
Function:yes.PTCL		ʔə̃ʔ		
Grooming:bracelet.N		manɛ̃k		zsm:manik
Grooming:comb.N		sikat		zsm:sikat
Grooming:earring.N		ʔanteŋ		zsm:anting
Grooming:necklace.N		manɛ̃k		zsm:manik
Grooming:ointment.N		ʔubat sapuʔ		
Grooming:ornament.N		cnũr		
Grooming:ring.N		cincan		zsm:cincin
Grooming:soap.N		sabun		zsm:sabun
Handiwork:adze.N		biyoŋ		zsm:beliung
Handiwork:axe.N		kapɑk		zsm:kapak
Handiwork:bore.V		gurɛk		zsm:korek
Handiwork:braid or weave.V		teŋ		
Handiwork:nail.N		bsiʔ pakuʔ		
Handiwork:saw.N		gaji		zsm:gergaji
Handiwork:shears.N		waɲ cukur		
Health:disease.N		pɲãkit		zsm:penyakit
Health:fever.N		ndən		
Health:healthy.A		sihat		zsm:sihat
Health:hospital.N		hyãʔ spital		
Health:medicine.N		ʔubat		zsm:ubat
Health:pill.N		ʔubat ngɑt		
House:blanket.N		simɨ̃t		zsm:selimut
House:mattress.N		tilam		zsm:tilam
House:pillow.N		tiŋkol		
House:table.N		mɛjə		zsm:meja
House:toilet.N		tandas		zsm:tandas
Hunting:bow.N		lɔc		
Hunting:hunt.V		pndap		
Integrity:piece.N		ngal		
Interaction:choose.V		pilih		zsm:pilih
Mind:dream.V		mamɔ̃ɲ		
Motion:approach.V		jisəʔ		
Motion:arrive.V		tibaʔ		zsm:tiba
Motion:arrive.V		təs		
Motion:bring.V		yey		
Motion:carry.V		yey		
Motion:catch.V		cap		
Motion:climb.V		lwəc		
Motion:come back.V		balek		zsm:balik
Motion:come.V		təs		
Motion:crawl or creep.V		raŋkak		zsm:(me-)raŋkak
Motion:drop (something).V		gɨs		
Motion:enter.V		hɨr		
Motion:fall.V		ras		
Motion:fly.V		kapɔy		
Motion:follow.V		dias		
Motion:follow.V		kuc		
Motion:go.V		cɨp		
Motion:leave.V		cɨp		
Motion:lift.V		piwək		
Motion:roll.V		guliŋ		zsm:guling
Motion:turn (sth).V		paleŋ		zsm:ber-paling
Motion:walking stick.N		tuŋkat		zsm:tungkat
Music:sing.V		nəhaŋ		
Nature:flame.N		ʔɔs		
Nature:sea.N		lawot		zsm:laut
People:child.N		budak		zsm:budak
People:female.A		koŋ (2)		jah:kraʔkoŋ
People:male.A		tuŋkal (2)		
People:man.N		tuŋkal (1)		
People:twins.N		kmar		:Unidentifiable
People:woman.N		koŋ (1)		jah:kaʔkəŋ
People:young man.N		bujaŋ		zsm:bujang
People:young woman.N		kdɑh		
Perception:hear.V		kjəŋ		
