id	style	word
PWN:freeze.v.02		gefrieren
PWN:frequently.r.01		oft, häufig
PWN:friday.n.01		Freitag
PWN:friend.n.01		Freund
PWN:frog.n.01		Frosch
PWN:fruit.n.01		Obst
PWN:fry.v.02		braten
PWN:full.a.01		voll
PWN:fur.n.03		Pelz
PWN:furrow.n.01		Furche
PWN:gain.v.08		verdienen
PWN:garden.n.03		Garten
PWN:gate.n.01		Tür, Tor, Pforte
PWN:gather.v.01		sammeln, lesen
PWN:get.v.01		bekommen
PWN:ghost.n.03		Gespenst
PWN:gill.n.04		Kieme
PWN:gingiva.n.01		Zahnfleisch
PWN:girl.n.01		junges Mädchen oder junge Frau
PWN:give.v.03		geben
PWN:glass.n.01		Glas
PWN:glove.n.02		Handschuh
PWN:glowworm.n.01		Glühwürmchen
PWN:glue.n.01		Leim
PWN:go_home.v.01		nach Hause gehen/zurückkehren
PWN:goat.n.01		Ziege
PWN:goiter.n.01		Kropf
PWN:gold.n.03		Gold
PWN:good.a.01		gut
PWN:good_fortune.n.01		Glück
PWN:goose.n.01		Gans
PWN:gourd.n.01		Kalebasse
PWN:govern.v.03		herrschen, regieren
PWN:government.n.01		Regierung
PWN:grain.n.08		Getreide
PWN:grandchild.n.01		Enkelkind
PWN:granddaughter.n.01		Enkeltochter
PWN:grandfather.n.01		Großvater
PWN:grandma.n.01		Großmutter
PWN:grandparent.n.01		Großeltern
PWN:grandson.n.01		Enkel(sohn)
PWN:grape.n.01		Weintraube, Traube, Weinbeere
PWN:grasp.v.01		umfassen
PWN:grass.n.01		Gras
PWN:grass_skirt.n.01		?
PWN:grasshopper.n.01		Heuschrecke, Grashüpfer
PWN:grave.n.02		Grab
PWN:green.a.03		unreif
PWN:green.s.01		grün
PWN:grief.n.02		Trauer
PWN:grind.v.05		mahlen, zermahlen
PWN:groan.v.01		stöhnen, ächzen
PWN:grow.v.03		wachsen
PWN:guard.n.01		Wache, Wächter
PWN:guest.n.01		Gast
PWN:guilty.a.01		schuldig
PWN:gull.n.02		Möwe
PWN:gun.n.01		Gewehr, Flinte; Kanone, Geschütz
PWN:hammer.n.02		Hammer
PWN:hammock.n.02		Hängematte
PWN:hand.n.01		Hand
PWN:hang.v.02		aufhängen
PWN:happy.a.01		froh, glücklich
PWN:hard.a.03		hart
PWN:hare.n.01		Hase
PWN:hark_back.v.01		zurückkommen, zurückkehren
PWN:hate.v.01		hassen
PWN:have.v.01		haben
PWN:hawk.n.01		Habicht oder Sperber
PWN:hay.n.01		Heu
PWN:head.n.01		Kopf
PWN:head_covering.n.01		Schleier
PWN:head_louse.n.01		Kopflaus
PWN:headdress.n.01		Stirnband, Kopfschmuck
PWN:headman.n.02		Anführer, Häuptling, (Chef)
PWN:healthy.a.01		gesund
PWN:hear.v.01		hören
PWN:heart.n.02		Herz
PWN:heaven.n.02		Himmel
PWN:heavy.a.01		schwer
PWN:heel.n.02		Ferse
PWN:hell.n.04		Hölle
PWN:helmet.n.02		Helm
