id	style	word	transcription	etymology
PWN:artery.n.01		вэ̄рр-сӯнн	vērr-sūnn	
PWN:artery.n.01		сӯнн	sūnn	:*sHi-nu
PWN:ascend.v.01		э̄ллнэ	ēllne	
PWN:ash.n.01		кунн	kunn	:kónis (Greek)
PWN:ask.v.02		а̄ннэ	ānne	
PWN:ask.v.05		кэ̄дже	kēdče	:quaerere (Latin)
PWN:aunt.n.01		куэсськ	kuess’k	
PWN:aunt.n.01		сӣссь	sīss’	
PWN:aurora_borealis.n.01		воафсхэсс	voafsxess	:aurora (Latin), East (English)
PWN:avaricious.s.01		сыннҍ	sɨnn'	
PWN:awl.n.01		вуэррь	vuerr’	:ārā (Sanskrit)
PWN:ax.n.01		оаккшэ	oakkše	:øx
PWN:baby.n.01		па̄рнэнч	pārnenč	
PWN:back.n.01		се̄лльк	siell’k	:selkä (Finnish)
PWN:bad.a.01		нюэссь	njuess’	
PWN:bait.n.02		се̄ппьт	siepp’t	
PWN:bake.v.02		па̄шшьтэ	pāšš’te	:paistaa (Finnish)
PWN:bald.s.02		лӣшш	līšš	rus:pleš’
PWN:ball.n.03		па̄лл	pāll	:pallo
PWN:bamboo.n.01		бамбук	bambúk	
PWN:banana.n.02		бананн	banann	rus:banán
PWN:bare.s.01		па̄льяс	pāljаs	
PWN:bark.n.01		кэ̄рр	kērr	
PWN:bark.n.01		па̄ҏҏк	pārrhk	:bǫrkr
PWN:bark.n.01		пе̄ссь	pēss’	
PWN:barter.v.01		воайхэ	voajxe	
PWN:basket.n.01		ко̄ррэб	kōrreb	rus:korób
PWN:basket.n.01		кӯшшь	kūšš’	:quasillus (Latin)
PWN:bat.n.01		кыррьтэй-са̄һплиӈӈк	kɨrr’tej-sāhpliŋk	
PWN:bathe.v.01		ву̅йнэдтэ	vūjnedte	
PWN:battery.n.02		батарея	batar’éja	
PWN:battle-ax.n.01		туарр-оаккш	tuarr-oakkš	
PWN:battle.n.01		туарр	tuarr	
PWN:bay.n.01		вӯнн	vūnn	
PWN:bay.n.01		лӯххт	lūxxt	:lañktis (Lithuanian)
PWN:be.v.03		лӣйе	lījje	
PWN:be.v.11		е̄ллей	jēllej	
PWN:be_born.v.01		шэ̄ннтэ	šēnnte	:cf. synty-
PWN:bead.n.01		чалльм	čall’m	
PWN:beak.n.02		нюннҍ	njunn’	
PWN:beam.n.02		о̄ллк	ōllk	
PWN:bean.n.01		фассэль	fassel’	rus:fasól’
PWN:bear.n.01		та̄лл	tāll	:stål (Swedish)
PWN:beard.n.01		ся̄м	seam	
PWN:beautiful.a.01		мо̄джесь	mōǯes’	
PWN:beaver.n.07		ма̄йек	mājjek	
PWN:become.v.01		шэ̄ннтэ	šēnnte	:cf. synty-
PWN:bed.n.01		кроаваһт	kroavaht	rus:krovát’
PWN:bee.n.01		ме̄даш	miedаš	
PWN:beehive.n.04		вязвушк-пе̄ссь	veazvušk-piess’	
PWN:beer.n.01		пӣва	pīva	rus:pívo
PWN:beeswax.n.01		вязвушк-та̄ррьв	veazvušk-tārr’v	
PWN:beget.v.01		лэһкэ	lehke	
PWN:beggar.n.01		ва̄йваш	vājvaš	krl:väive(h)
PWN:begin.v.03		аллькэ	all’ke	:alka (Finnish)
PWN:beginning.n.01		оалкхэшш	oalkxešš	
PWN:believe.v.01		оасскэ	oasske	
PWN:belt.n.02		пуэгенҍ	pueg’en’	
PWN:beverage.n.01		югкмушш	jugkmušš	
PWN:bicycle.n.01		веласипед	v’elasip’éd	
PWN:big_brother.n.02		пуарса вӣлльй	puarsa vīllj	
PWN:big_sister.n.01		пуарса вуэррьпэнҍ	puarsa vuerr’pen’	
PWN:bill.n.02		лоагк	loagk	
PWN:billy.n.02		оаресь-коаза	oar’es’-koaza	
PWN:birch.n.02		кӣрре	kīrr’e	
PWN:birch.n.02		пе̄ссь-мӯрр	pēss’-mūrr	
PWN:birch.n.02		суэгкь	suegk’	
PWN:bird.n.01		лоаннҍт	loann’t	
PWN:birth_certificate.n.01		свидетельства	svid’ét’el’stva	
PWN:bite.v.01		ка̄ццькэ	kācc’ke	
PWN:bitter.s.06		пыччкэр	pɨččker	
PWN:black.a.01		чоаһпэ	čoahpe	
PWN:blacksmith.n.01		ра̄ввьт	rāvv’t	:rautio (Finnish)
PWN:blanket.n.01		ра̄нн	rānn	rus:rána
PWN:blast.v.07		ряшкхэ	reaškxe	
PWN:bless.v.01		благаслуввэ	blagasluvve	rus:blagoslóvl’at’
PWN:blind.a.01		чалльмхэм	čall’mxem	
PWN:blink.v.01		цырмшуввэ	cɨrmšuvve	
PWN:blister.n.03		ча̄дзь-коплэгк	čāʒ’-koplеgk	
PWN:blood.n.01		вэ̄рр	vērr	
PWN:blow.v.02		поассэ	poasse	
PWN:blue.s.01		алех	al’ex	
PWN:blunt.s.02		ме̄ресь	mier’es’	
PWN:board.n.02		лӯввьт	lūvv’t	:plaũtas (Lithuanian)
PWN:boast.v.01		куаррк	kuarrk	
PWN:boat.n.01		вэнс	vens	:*wen-
PWN:body.n.01		роаӈӈҍк	roaŋŋ’k	
PWN:body_hair.n.01		сэфс	sefs	
PWN:body_louse.n.01		тыһкь	tɨhk’	
PWN:boil.n.01		рӯммьп	rūmm’p	:rumba (Norwegian)
PWN:boil.v.01		тӯллтэ	tūllte	
PWN:boisterous.s.03		шэ̄ӈӈ	šēŋŋ	
PWN:bolt.n.03		ло̄һк	lōhk	:lock (Swedish)
PWN:bomb.n.01		помм	pomm	rus:bómba
PWN:bone.n.01		та̄ххьт	tāxx’t	
PWN:book.n.01		кнӣга	knīga	rus:kníga
PWN:boomerang.n.01		бумераӈг	bumeraŋg	
PWN:boot.n.01		са̄һпе	sāhp’e	rus:sapóg
PWN:bore.v.02		по̄гкэ	pōgke	
PWN:borrow.v.01		ла̄ййнэ	lājjne	
PWN:bottle.n.01		суля	sul’a	rus:suleja
PWN:bottom.n.02		поаннҍ	poann’	:*bonn, m.
PWN:boundary.n.02		ре̄ввьн	rievv’n	:*remD´- (cf. German Rinde)
PWN:bow.n.04		ю̄ккс	jūkks	
PWN:bowl.n.01		ка̄ррь	kārr’	:kar
PWN:brackish.s.02		ва̄ннҍ-сӯлль	vānn’-sūll’	
PWN:braid.n.01		коассь	koass’	rus:kosá
PWN:braid.v.01		по̄нне	pōnnje	
PWN:brain.n.01		э̄д	ēd	
PWN:brainsick.s.01		таяш	tajaš	
PWN:brake.v.02		цаввьцэ	cavv’ce	
PWN:branch.n.03		вуэккьс	vuekk’s	
PWN:branch.n.03		сӯррь	sūrr’	
PWN:brave.a.01		тӯсстлэсь	tūsstles’	
PWN:bread.n.01		ле̄ййп	liejjp	:*hlaiba, acc. sg.
PWN:break.v.05		муррьтэ	murr’te	
PWN:break.v.05		пуатткэ	puattke	
PWN:breakfast.n.01		ӣнцэсь-пе̄ррк	īnces’-pierrk	
PWN:breast.n.02		ниннч	ninnč	
PWN:breast.n.02		раннҍт	rann’t	
PWN:breathe.v.01		вӯййнэ	vūjjne	
PWN:brick.n.01		кӣрпэһч	kīrpehč	rus:kírpič
PWN:bridge.n.01		mо̄sst	mōsst	rus:most
PWN:bridge.n.01		шалльт	šall’t	:silta (Finnish)
PWN:bright.a.01		чӯввесь	čūvv’es’	
PWN:bring.v.01		пыһтӭ	pɨht’e	
PWN:bring_around.v.02		лыһцэ	lɨhce	
PWN:broken.s.11		мурртма	murrtma	
PWN:broom.n.01		ва̄сст	vāsst	:kvast
PWN:brother.n.01		вӣлльй	vīllj	
PWN:brow.n.01		вуэһць	vuehc’	
PWN:bruise.n.01		чӯдзлэмушш	čūʒlemušš	
PWN:brush.n.02		чоагкь	čoagk’	:sūkā (Avestan)
PWN:bull.n.01		оаресь-лӣхемь	oar’es’-līx’em’	
PWN:bumble.v.03		вэвтнэ	vevtne	
PWN:burn.v.03		пӯлле	pūll’e	
PWN:burn.v.07		пуэлльтэ	puell’te	
PWN:bury.v.02		рӯһке	rūhk’e	
PWN:bus.n.01		автобусс	avtobúss	
PWN:butter.n.01		кузвӯйй	kuzvūjj	
PWN:butter_knife.n.01		ныййп	nɨjjp	:kniv (Norwegian)
PWN:butterfly.n.01		а̄лльп	āll’p	
PWN:buttocks.n.01		чуарр-пе̄лль	čuarr-piell’	
PWN:button.n.01		пуалл	puall	:pola (Finnish)
PWN:buy.v.01		вуэссьтэ	vuess’te	:*wosā- (cf. German Ware)
PWN:cadaver.n.01		ёамм-олма	joam-molma	
PWN:calendar.n.03		календарь	kal’endár’	
PWN:calendar_month.n.01		ма̄нн	mānn	:måne (Swedish)
PWN:calf.n.01		лӣхемь-алка	līx’еm’-alka	
PWN:calf.n.02		пе̄ццк	piecck	
PWN:call.v.05		коаһчэ	koahče	:kviečiù (Lithuanian)
PWN:call_on_the_carpet.v.01		оаҏҏтэ	oarrhte	
PWN:calm.a.02		куэӆӆьк	kuellh’k	
PWN:camel.n.01		ве̄рблюд	vierbl’ud	
PWN:camp.n.03		сыййт	sɨjjt	
PWN:can.n.01		корбэнч	korbenč	rus:koróbka
PWN:candle.n.01		тӯвас	tūvas	
PWN:canoe.n.01		ё̄лла	jōlla	rus:jóla
PWN:cap.n.01		кабперь	kabp’er’	:kepùre (Lithuanian)
PWN:cape.n.01		нёаррк	njoarrk	
