id	style	word	transcription	etymology
PLX:1PL.pro		amen		
PLX:1SG.pro		me		
PLX:2PL.pro		tumen		
PLX:2SG.pro		tu		
PLX:3PL.pro		ón		
PLX:3SG F.pro		ój (2)		
PLX:3SG INAN.pro		odá		
PLX:3SG M.pro		ój (1)		
PLX:and.cnj		taj		
PLX:behind.adp		pal		
PLX:how.pro		sar		
PLX:if.cnj		te		
PLX:in front of.adp		angli		
PLX:or.cnj		vaď		hun:vagy
PLX:that.pro		odá		
PLX:that.pro		oká		
PLX:this.pro		adá		
PLX:this.pro		aká		
PLX:under.adp		tal		
PLX:what.pro		so		
PLX:where.pro		kija		
PLX:where.pro		káj		
PLX:who.pro		ko		
PLX:why.pro		so		
PLX:why.pro		soske		
PLX:yes.ptcl		hát, há		hun:hát, há
PWN:abdomen.n.01		pér		
PWN:above.r.02		účo		
PWN:acorn.n.01		makko		hun:makk
PWN:act.v.02		keren		
PWN:address.n.03		vakeribe		
PWN:address.n.06		címo		hun:cím
PWN:admit.v.01		pindžaren ánde		
PWN:adobe.n.02		válka		slk:váľok (váľk-)
PWN:adornment.n.01		díso		hun:dísz
PWN:adultery.n.01		lubipe		
PWN:afternoon.n.01		palodílo		
PWN:again.r.01		papaleg		
PWN:again.r.01		újbú		hun:újbú
PWN:again.r.01		újra		hun:újra
PWN:air.n.01		levegó, levegóva		hun:levegő
PWN:airplane.n.01		repilló		hun:repülő
PWN:all.a.01		cilo		srp:cio (cil-)
PWN:all.a.01		sa		
PWN:all.a.01		sogodi		
PWN:allege.v.01		phenen		
PWN:alligator.n.02		krokodíli		slk:krokodíl
PWN:alone.r.02		korkóro		
PWN:altar.n.02		oltári		hun:oltár
PWN:always.r.01		furt, fur		deu:Unidentifiable
PWN:always.r.01		mindig, mindíg		hun:mindig
PWN:always.r.01		álondóvan		hun:állandóan
PWN:amazed.s.01		bámulinen		hun:bámul
PWN:amazed.s.01		dikhen báro		
PWN:amazed.s.01		čudákozinen		hun:csudákoz-ik
PWN:anchor.n.01		mačka (2)		hun:macska
PWN:anger.n.02		hóli		ell:χολή [xolí]
PWN:anger.n.02		idegeššígo		hun:idegessíg
PWN:anger.n.02		rušen		
PWN:animal.n.01		áloto		hun:állat
PWN:animation.n.01		íleto		hun:ílet
PWN:ankle.n.01		boka (1)		:Unidentifiable
PWN:announce.v.01		jėlentinen		hun:jelent
PWN:answer.v.01		fėlėlinen		hun:felel
PWN:ant.n.01		hanďa		:Unidentifiable
PWN:anvil.n.01		amoňi		ell:ἀμόνι [amóni]
PWN:anvil.n.01		ílló		hun:üllő
PWN:anxiety.n.02		gondo		hun:gond
PWN:apparel.n.01		gáda		
PWN:apple.n.01		phába		
PWN:approach.v.01		resaďon		
PWN:apt.s.03		budžando		
PWN:apt.s.03		goďaver		
PWN:arch.n.04		klenba		slk:klenba
PWN:arm.n.01		músi		
PWN:arm.n.01		va		
PWN:armor.n.01		páncílke gáda		
PWN:armpit.n.01		khak		
PWN:army.n.01		lukestašágo		
PWN:arrive.v.01		aven		
PWN:arrive.v.01		resen		pes:ras-
PWN:arrow.n.02		šípo		slk:šíp
PWN:artery.n.01		era		hun:ér (er-)
PWN:artery.n.01		žila		slv:žíla
PWN:ascend.v.01		džan upre		
PWN:ash.n.01		hamu		hun:hamu
PWN:ask.v.02		mangen		
PWN:ask.v.05		phučen		
PWN:attack.n.05		támodáši		hun:támadás
PWN:avaricious.s.01		íhéhótlanno		hun:íh + ... + -tlan
PWN:avaricious.s.01		žugorotno		hun:*zsugorodt
PWN:ax.n.01		tover		kur:tavar
PWN:axle.n.01		tengó, tengóva		:Unidentifiable
PWN:baby.n.01		miminko		ces:miminko
PWN:baby.n.01		tiknóro		
PWN:back.n.01		dumo		pes:dum
PWN:back.r.01		pále		
PWN:bad.a.01		erďavo		hrv:ȑđav
PWN:bait.n.02		čaló, čálló		hun:csaló
PWN:bake.v.02		peken		
PWN:bald.s.02		kopasno		hun:kopasz
PWN:ball.n.03		guló		hun:guló
PWN:bamboo.n.01		bambusi		hun:bambusz
PWN:banana.n.02		banáno		ces:banán
PWN:bare.s.01		nango		
PWN:barefoot.s.01		pernango		
PWN:bark.n.01		cipa		ell:τσίπα [tsípa]
PWN:barley.n.02		arpa		:Unidentifiable
PWN:barter.v.01		kereškedinen		hun:keresked-ik
PWN:barter.v.01		kofázinen		hun:*kofáz-ik
PWN:barter.v.01		paruven		
PWN:barter.v.01		šeftelinen		hun:seftel, seftöl
PWN:basket.n.01		košara		:Unidentifiable
PWN:bat.n.01		bérmadara		hun:bőrmadár (bőrmadar-)
PWN:bathe.v.01		firdinen		hun:fürd-ik
PWN:bathe.v.01		firistinen		hun:füröszt
PWN:battery.n.02		baterka		fra:batterie
PWN:battery.n.02		ėllemo		:elementem
PWN:battle.n.01		háború		hun:háború
PWN:be.v.03		oven (2)		
PWN:be.v.11		dživen		
PWN:be_born.v.01		oven (1)		
PWN:bead.n.01		mirikli		
PWN:bead.n.01		ďenďo		hun:gyöngy
PWN:beak.n.02		nakh		
PWN:beam.n.02		gerenda		hun:gerenda
PWN:bean.n.01		babo		hun:bab
PWN:bear.n.01		mėdvė, mėdva		:*medvědŭ
PWN:beard.n.01		sakálla		hun:szakáll
PWN:beautiful.a.01		šukár		
PWN:become.v.01		oven (1)		
PWN:bed.n.01		than		
PWN:bed.n.01		vodro		:*odrŭ
PWN:bee.n.01		fullánka		hun:fullánk
PWN:bee.n.01		míhėčkė, míhėčka		hun:míhecske
PWN:beech.n.01		biko		hun:bükk
PWN:beer.n.01		šero		hun:sör
PWN:beggar.n.01		kódúši		hun:kódús
PWN:begin.v.03		kėzdinen		hun:kezd
PWN:beginning.n.01		kezdíši		hun:kezdís
PWN:believe.v.01		paťan		
PWN:belt.n.02		síja		hun:szíj
PWN:beverage.n.01		italo		hun:ital
PWN:bicycle.n.01		bicigli		hun:bicigli
PWN:bill.n.02		sámla		hun:számla
PWN:bill.n.02		účeto		slk:účet
PWN:bird.n.01		čirikli		
PWN:birth_certificate.n.01		kerestlėvėlo		hun:keresztlevél (keresztlevel-)
PWN:bite.v.01		danderen		
PWN:bitter.s.06		kerko		
PWN:black.a.01		kálo		:kāḍu (etc.)
PWN:blacksmith.n.01		kováči		slk:kováč
PWN:blade.n.01		lėvėlė, lėvėla		hun:levél (level-)
PWN:blanket.n.01		larisa		ces:larisa
PWN:blanket.n.01		paplaňi		hun:paplan
PWN:blanket.n.01		pokróca, pakróca		hun:pokróc, pakróc
PWN:blanket.n.01		takaró		hun:takaró
PWN:bless.v.01		áldinen		hun:áld
PWN:blind.a.01		koro		kur:kor
PWN:blink.v.01		kačingatinen		hun:kacsingat
PWN:blink.v.01		pillogatinen		hun:*pillogat
PWN:blister.n.03		hólaga		hun:hólag
PWN:blood.n.01		rat (1)		
PWN:blow.v.02		phuden		
PWN:blue.s.01		kíkno		:Unidentifiable
PWN:blunt.s.02		tompavo		:tąpǔ
PWN:board.n.02		deska		:Unidentifiable
PWN:boast.v.01		ašaren pe/pumen		
PWN:boat.n.01		ladiko		:ladijĭ
