id	style	word	transcription	etymology
Body:buttock.N		dos		
Body:buttock.N		fund		
Body:buttock.N		şezut		
Body:calf of leg.N		pulpă		
Body:carcass.N		cadavru		deu:Kadaver
Body:carcass.N		hoit		hun:halott
Body:carcass.N		leş		tur:leş
Body:carcass.N		mortăciune		
Body:carcass.N		stârv		:strŭvo
Body:cheek.N		bucă		
Body:cheek.N		obraz		:obraz
Body:chest.N		piept		
Body:chin.N		bărbie		
Body:collarbone.N		claviculă		:clavicula
Body:corpse.N		cadavru		deu:Kadaver
Body:corpse.N		hoit		hun:halott
Body:corpse.N		leş		tur:leş
Body:dribble.V		a saliva		:salivare
Body:dribble.V		a-i curge balele		
Body:ear.N		ureche		
Body:earlobe.N		lob		ell:lobos
Body:earwax.N		ceară		
Body:earwax.N		cerumen		fra:cérumen
Body:elbow.N		cot		
Body:eye.N		ochi		
Body:eyebrow.N		sprânceană		
Body:eyelash.N		geană		
Body:eyelid.N		pleoapă		bul:pohlupka
Body:face.N		chip		hun:kép
Body:face.N		faţă		
Body:face.N		figură		fra:figure
Body:face.N		obraz		:obraz
Body:fart.V		a pârţai		
Body:fat.N		grăsime		
Body:fat.N		untură		
Body:feather.N		pană		
Body:feces.V		a (se) căca		
Body:feces.V		a defeca		:dēfaecāre
Body:finger.N		deget		
Body:fingernail.N		unghie		
Body:flesh.N		carne		
Body:foot.N		labă		:lapa
Body:foot.N		picior		
Body:footprint.N		urmă de picior		
Body:forehead.N		frunte		
Body:fur.N		blană		bul:blana
Body:goiter.N		guşă		
Body:gum.N		gingie		
Body:hand.N		mână		
Body:head hair.N		păr		
Body:head.N		cap		
Body:heart.N		cord		
Body:heart.N		inimă		
Body:heel.N		călcâi		
Body:hip.N		şold		
Body:horn.N		corn		
Body:intestines.N		intestin		fra:intestin
Body:intestines.N		măruntaie		
Body:intestines.N		vintre		
Body:intestines.N		viscere		:viscera
Body:jaw.N		falcă		
Body:jaw.N		mandibulă		:mandibula
Body:jaw.N		maxilar		:maxillaris
Body:kidney.N		rinichi		
Body:kidney.N		rărunchi		
Body:knee.N		genunchi		
Body:leg.N		picior		
Body:lip.N		buză		
Body:liver.N		ficat		
Body:lung.N		plămân		ell:pneumon
Body:molar tooth.N		molar		fra:molaire
Body:molar tooth.N		măsea		
Body:mouth.N		gură		
Body:nape.N		ceafă		aln:qafë
Body:nape.N		grumaz		
Body:navel.N		buric		
Body:navel.N		ombilic		fra:ombilic
Body:neck.N		grumaz		
Body:neck.N		gât		
Body:neck.N		gâtlan		
Body:nipple.N		mamelă		fra:mamelle
Body:nipple.N		sfârc		
Body:nipple.N		ţâţă		
Body:nose.N		nas		
Body:nostril.N		nară		
Body:palm.N		palmă		
Body:penis.N		penis		:pēnis
Body:penis.N		pulă		
Body:piss.V		a (se) pişa		
Body:piss.V		a urina		
Body:pubic hair.N		păr pubian		
Body:rib.N		coastă		
Body:scar.N		cicatrice		ita:cicatrice
Body:shell.N		cochilie		fra:coquille
Body:shell.N		ghioc		
Body:shell.N		scoică		:skolika
Body:shoulder.N		umăr		
