id	style	word	pronunciation	etymology
PWN:belt.n.02		bêl		eng:belt
PWN:belt.n.02		ɗàmáràa		
PWN:between.r.02		tsàkānī	
PWN:beverage.n.01		àbín shâa		
PWN:bicycle.n.01		báasúkùr̃		eng:bicycle
PWN:bicycle.n.01		dóokìn ƙárfèe		
PWN:bicycle.n.01		kèekée		
PWN:big_brother.n.02		yàayáa		
PWN:big_sister.n.01		yàayáa		
PWN:bill.n.02		díiwáanìi		arb:diwa̅n
PWN:billy.n.02		bùnsúrúu		
PWN:bird.n.01		tsúntsúu		
PWN:birth_certificate.n.01		tákàr̃dár̃ háihùwáa		
PWN:bite.v.01		cìizáa		
PWN:bitter.s.06		mài ɗáacíi		
PWN:black.a.01		baƙi	
PWN:black.a.01		báƙíi		
PWN:blacksmith.n.01		máƙèeríi		
PWN:blanket.n.01		bàr̃góo		dzg:bòrkó
PWN:blast.v.07		búgàa		
PWN:blast.v.07		hàrbáa		
PWN:blast.v.07		jèefáa		
PWN:bless.v.01		àlbár̃kàtáa		
PWN:blind.a.01		màkáafòo		
PWN:blind.n.01		màkāfṑ	
PWN:blink.v.01		ƙíftàa		
PWN:blister.n.03		ƙúrjíi		
PWN:blood.n.01		jíníi		
PWN:blow.v.02		búusàa		
PWN:blow.v.02		húuràa		
PWN:blue.s.01		shúuɗìi		
PWN:blunt.s.02		dáakùsáa		
PWN:board.n.02		káatáakóo		yor:pataki
PWN:boast.v.01		yí cìkà bàakíi		
PWN:boat.n.01		jírgín rúwáa		
PWN:body.n.01		jìkíi		
PWN:body_hair.n.01		gáashìn jìkíi		
PWN:body_louse.n.01		kwàr̃kwátàa		
PWN:boil.n.01		màarúurùu		
PWN:boil.v.01		tàfásà		:ǝwǝs̥
PWN:bolt.n.03		kwàaɗóo		
PWN:bomb.n.01		bom	
PWN:bomb.n.01		bôm		eng:bomb
PWN:bone.n.01		ƙàshíi		
PWN:book.n.01		líttáafìi		arb:alkita’b
PWN:boot.n.01		bóotìi		fra:botte
PWN:boot.n.01		bût		eng:boot
PWN:bore.v.02		húudàa		
PWN:borrow.v.01		àráa		arb:aʔa̅ra
PWN:bottle.n.01		kwalaba	
PWN:bottle.n.01		kwálbaa		:Unidentifiable
PWN:bottom.n.02		gìndíi		
PWN:boundary.n.02		íyàakáa		:iyaka
PWN:bow.n.04		bàkáa		
PWN:bowl.n.01		búkúr̃úu		knc:búwúr
PWN:bowl.n.01		kwáanòo		eng:pan
PWN:bowl.n.01		tasa	
PWN:bowl.n.01		ákùushíi		arb:kaʔs
PWN:box.n.01 		sanduƙi	
PWN:bracelet.n.02		múndúwáa		
PWN:bracelet.n.02		wáráwáróo		
PWN:bracelet.n.02		àbín hánnùu		
PWN:braid.n.01		kitsèe		
PWN:braid.v.01		sáaƙàa		
PWN:brain.n.01		ƙwálƙwálwáa		
PWN:brainsick.s.01		máhàukàcíi		
PWN:brake.v.02		jáa bír̃kìi		
PWN:branch.n.03		réeshèe		
PWN:brave.a.01		jáar̃ùmíi		arb:s̝ārim
PWN:bread.n.01		búr̃óodìi		eng:bread
PWN:break.v.05		káryèe		
PWN:breakfast.n.01		kárìn kùmállóo		
PWN:breast.n.02		nóonòo		
PWN:breathe.v.01		yí númfáashíi		
PWN:brick.n.01		bìr̃kíi		eng:brick
PWN:brick.n.01		bùlôo		eng:block
PWN:brick.n.01		tubali	
PWN:bridge.n.01		gádàa		eng:girder
PWN:bright.a.01		mài háskée		
PWN:bring.v.01		káawóo		
PWN:bring_around.v.02		wárkèe		
PWN:broken.s.11		à kàryé		
PWN:broom.n.01		másháaríi		
PWN:brother.n.01		shak'ik'i	
PWN:brother.n.01		ɗán úwáa		
PWN:brow.n.01		gòoshíi		
PWN:brown.s.01		mai ruwan ƙasa	
PWN:bruise.n.01		kúujèe		
PWN:brush.n.02		bùr̃óoshìi		eng:brush
PWN:brush.n.02		mágóogíi		
PWN:bull.n.01		bìjímíi		
PWN:bumble.v.03		ì’ìnáa		
PWN:bunch.n.01		ɗáurìi		
PWN:burn.v.01		yā ƙōnḕ	
PWN:burn.v.03		ƙóonèe		
PWN:burn.v.07		ƙóonàa		
PWN:bury.v.02		bínnèe		
PWN:bus.n.01		bas	
PWN:bus.n.01		bâs		eng:bus
PWN:butter.n.01		mân sháanúu		
PWN:butter_knife.n.01		wúƙáa		
PWN:butterfly.n.01		máalàm bùuɗè líttáafíi		
PWN:buttocks.n.01		ɗúwàawúu		
PWN:button.n.01		bóotìn		eng:button
PWN:button.n.01		bùtôo		fra:bouton
PWN:button.n.01		máɓállíi		
PWN:button.n.01		àníiníi		yor:onini
PWN:buy.v.01		sàyáa		
PWN:cabbage.n.01		kabeji	
PWN:cadaver.n.01		gáawáa		
PWN:calculate.v.01		lisafi	
PWN:calculate.v.01		lisafta	
PWN:calendar.n.03		kàléndà		eng:calendar
PWN:calendar_month.n.01		wátàa		:Unidentifiable
PWN:calf.n.01		màráƙíi		
